event_id,match_id,player_id,event_type,minute,match_date,home_team,away_team,home_score,away_score
EV01313,M00133,ST001,substitution,41,2025-03-24,Leicester City,Wolverhampton,3,4
EV01314,M00133,ST001,goal,5,2025-03-24,Leicester City,Wolverhampton,3,4
EV01315,M00133,DO003,substitution,44,2025-03-24,Leicester City,Wolverhampton,3,4
EV01316,M00133,DO003,yellow_card,54,2025-03-24,Leicester City,Wolverhampton,3,4
EV01317,M00134,TA003,substitution,62,2025-01-19,Brighton,Liverpool,3,2
EV01318,M00134,PE001,assist,40,2025-01-19,Brighton,Liverpool,3,2
EV01319,M00134,VI001,red_card,32,2025-01-19,Brighton,Liverpool,3,2
EV01320,M00134,RY001,assist,79,2025-01-19,Brighton,Liverpool,3,2
EV01321,M00134,TA003,goal,6,2025-01-19,Brighton,Liverpool,3,2
EV01322,M00134,AI001,goal,81,2025-01-19,Brighton,Liverpool,3,2
EV01323,M00134,AN001,assist,62,2025-01-19,Brighton,Liverpool,3,2
EV01324,M00134,RO004,red_card,42,2025-01-19,Brighton,Liverpool,3,2
EV01325,M00135,KO001,red_card,32,2025-02-08,Aston Villa,West Ham,2,1
EV01326,M00135,RO003,assist,40,2025-02-08,Aston Villa,West Ham,2,1
EV01327,M00135,DA003,red_card,90,2025-02-08,Aston Villa,West Ham,2,1
EV01328,M00135,RO003,substitution,68,2025-02-08,Aston Villa,West Ham,2,1
EV01329,M00135,MI002,red_card,60,2025-02-08,Aston Villa,West Ham,2,1
EV01330,M00135,DE002,yellow_card,25,2025-02-08,Aston Villa,West Ham,2,1
EV01331,M00135,JO004,goal,90,2025-02-08,Aston Villa,West Ham,2,1
EV01332,M00135,PA002,yellow_card,76,2025-02-08,Aston Villa,West Ham,2,1
EV01333,M00136,WI003,yellow_card,79,2024-10-21,Wolverhampton,Leicester City,1,2
EV01334,M00136,TR003,red_card,12,2024-10-21,Wolverhampton,Leicester City,1,2
EV01335,M00136,DO003,assist,58,2024-10-21,Wolverhampton,Leicester City,1,2
EV01336,M00136,GA003,assist,44,2024-10-21,Wolverhampton,Leicester City,1,2
EV01337,M00136,PO001,substitution,10,2024-10-21,Wolverhampton,Leicester City,1,2
EV01338,M00136,LO001,substitution,76,2024-10-21,Wolverhampton,Leicester City,1,2
EV01339,M00136,SE001,goal,10,2024-10-21,Wolverhampton,Leicester City,1,2
EV01340,M00136,LO001,goal,61,2024-10-21,Wolverhampton,Leicester City,1,2
EV01341,M00136,PO001,assist,20,2024-10-21,Wolverhampton,Leicester City,1,2
EV01342,M00137,KA002,goal,34,2024-12-16,Southampton,Arsenal,0,2
EV01343,M00137,MO002,red_card,46,2024-12-16,Southampton,Arsenal,0,2
EV01344,M00137,TA001,red_card,38,2024-12-16,Southampton,Arsenal,0,2
EV01345,M00137,HA002,yellow_card,57,2024-12-16,Southampton,Arsenal,0,2
EV01346,M00137,WH001,goal,50,2024-12-16,Southampton,Arsenal,0,2
EV01347,M00137,HA002,yellow_card,41,2024-12-16,Southampton,Arsenal,0,2
EV01348,M00137,DE001,red_card,24,2024-12-16,Southampton,Arsenal,0,2
EV01349,M00137,CA003,yellow_card,20,2024-12-16,Southampton,Arsenal,0,2
EV01350,M00138,PA002,yellow_card,83,2025-01-27,Aston Villa,Liverpool,3,3
EV01351,M00138,RY001,red_card,2,2025-01-27,Aston Villa,Liverpool,3,3
EV01352,M00138,JO004,substitution,48,2025-01-27,Aston Villa,Liverpool,3,3
EV01353,M00138,LE001,red_card,32,2025-01-27,Aston Villa,Liverpool,3,3
EV01354,M00138,CU001,red_card,52,2025-01-27,Aston Villa,Liverpool,3,3
EV01355,M00138,MO004,red_card,18,2025-01-27,Aston Villa,Liverpool,3,3
EV01356,M00138,LU001,yellow_card,8,2025-01-27,Aston Villa,Liverpool,3,3
EV01357,M00138,DI001,goal,51,2025-01-27,Aston Villa,Liverpool,3,3
EV01358,M00139,LU001,yellow_card,8,2025-02-17,Crystal Palace,Liverpool,1,4
EV01359,M00139,JE001,red_card,73,2025-02-17,Crystal Palace,Liverpool,1,4
EV01360,M00139,WI002,substitution,72,2025-02-17,Crystal Palace,Liverpool,1,4
EV01361,M00139,DO001,yellow_card,49,2025-02-17,Crystal Palace,Liverpool,1,4
EV01362,M00139,WI002,yellow_card,16,2025-02-17,Crystal Palace,Liverpool,1,4
EV01363,M00139,CU001,assist,19,2025-02-17,Crystal Palace,Liverpool,1,4
EV01364,M00139,MO001,assist,21,2025-02-17,Crystal Palace,Liverpool,1,4
EV01365,M00139,MO001,assist,63,2025-02-17,Crystal Palace,Liverpool,1,4
EV01366,M00139,WI002,substitution,18,2025-02-17,Crystal Palace,Liverpool,1,4
EV01367,M00139,VI003,yellow_card,64,2025-02-17,Crystal Palace,Liverpool,1,4
EV01368,M00139,RY001,assist,28,2025-02-17,Crystal Palace,Liverpool,1,4
EV01369,M00140,BU001,yellow_card,30,2025-02-11,Manchester United,Arsenal,3,2
EV01370,M00140,VA001,goal,20,2025-02-11,Manchester United,Arsenal,3,2
EV01371,M00140,MO002,goal,53,2025-02-11,Manchester United,Arsenal,3,2
EV01372,M00140,DA001,yellow_card,90,2025-02-11,Manchester United,Arsenal,3,2
EV01373,M00140,AR001,red_card,34,2025-02-11,Manchester United,Arsenal,3,2
EV01374,M00140,MO002,red_card,60,2025-02-11,Manchester United,Arsenal,3,2
EV01375,M00140,BR001,goal,4,2025-02-11,Manchester United,Arsenal,3,2
EV01376,M00140,DE001,red_card,57,2025-02-11,Manchester United,Arsenal,3,2
EV01377,M00140,AN002,assist,46,2025-02-11,Manchester United,Arsenal,3,2
EV01378,M00141,PA005,substitution,62,2024-10-24,Luton Town,Crystal Palace,3,4
EV01379,M00141,PA005,assist,26,2024-10-24,Luton Town,Crystal Palace,3,4
EV01380,M00141,WI002,yellow_card,10,2024-10-24,Luton Town,Crystal Palace,3,4
EV01381,M00141,WI002,red_card,14,2024-10-24,Luton Town,Crystal Palace,3,4
EV01382,M00141,HA003,substitution,72,2024-10-24,Luton Town,Crystal Palace,3,4
EV01383,M00141,VI003,goal,7,2024-10-24,Luton Town,Crystal Palace,3,4
EV01384,M00141,PA005,yellow_card,23,2024-10-24,Luton Town,Crystal Palace,3,4
EV01385,M00141,TY001,substitution,77,2024-10-24,Luton Town,Crystal Palace,3,4
EV01386,M00141,TA004,substitution,40,2024-10-24,Luton Town,Crystal Palace,3,4
EV01387,M00142,JA005,goal,26,2024-11-14,Brighton,Leicester City,2,0
EV01388,M00142,JA006,substitution,47,2024-11-14,Brighton,Leicester City,2,0
EV01389,M00142,HU002,assist,85,2024-11-14,Brighton,Leicester City,2,0
EV01390,M00142,WI003,yellow_card,67,2024-11-14,Brighton,Leicester City,2,0
EV01391,M00142,DE003,assist,10,2024-11-14,Brighton,Leicester City,2,0
EV01392,M00142,TA003,goal,65,2024-11-14,Brighton,Leicester City,2,0
EV01393,M00142,AI001,red_card,46,2024-11-14,Brighton,Leicester City,2,0
EV01394,M00142,CO002,assist,26,2024-11-14,Brighton,Leicester City,2,0
EV01395,M00142,MO005,goal,21,2024-11-14,Brighton,Leicester City,2,0
EV01396,M00142,RO004,substitution,26,2024-11-14,Brighton,Leicester City,2,0
EV01397,M00142,WE001,substitution,7,2024-11-14,Brighton,Leicester City,2,0
EV01398,M00142,TA003,assist,40,2024-11-14,Brighton,Leicester City,2,0
EV01399,M00143,JO005,assist,7,2024-11-06,Ipswich Town,Nottingham Forest,2,2
EV01400,M00143,JO005,red_card,74,2024-11-06,Ipswich Town,Nottingham Forest,2,2
EV01401,M00143,CA004,substitution,15,2024-11-06,Ipswich Town,Nottingham Forest,2,2
EV01402,M00143,SC001,goal,17,2024-11-06,Ipswich Town,Nottingham Forest,2,2
EV01403,M00143,BR003,red_card,57,2024-11-06,Ipswich Town,Nottingham Forest,2,2
EV01404,M00143,CR002,goal,34,2024-11-06,Ipswich Town,Nottingham Forest,2,2
EV01405,M00143,NE002,substitution,81,2024-11-06,Ipswich Town,Nottingham Forest,2,2
EV01406,M00143,WA001,yellow_card,13,2024-11-06,Ipswich Town,Nottingham Forest,2,2
EV01407,M00143,NE001,assist,53,2024-11-06,Ipswich Town,Nottingham Forest,2,2
EV01408,M00143,OL002,yellow_card,4,2024-11-06,Ipswich Town,Nottingham Forest,2,2
EV01409,M00143,MA006,assist,18,2024-11-06,Ipswich Town,Nottingham Forest,2,2
EV01410,M00143,BR003,yellow_card,62,2024-11-06,Ipswich Town,Nottingham Forest,2,2
EV01411,M00144,JA007,red_card,43,2025-03-24,Manchester United,West Ham,2,1
EV01412,M00144,AL003,goal,83,2025-03-24,Manchester United,West Ham,2,1
EV01413,M00144,EM003,goal,1,2025-03-24,Manchester United,West Ham,2,1
EV01414,M00144,VA001,red_card,86,2025-03-24,Manchester United,West Ham,2,1
EV01415,M00144,JA002,yellow_card,35,2025-03-24,Manchester United,West Ham,2,1
EV01416,M00144,AR001,red_card,34,2025-03-24,Manchester United,West Ham,2,1
EV01417,M00144,MU002,yellow_card,27,2025-03-24,Manchester United,West Ham,2,1
EV01418,M00144,LI001,red_card,46,2025-03-24,Manchester United,West Ham,2,1
EV01419,M00145,PE002,goal,55,2025-04-01,Everton,Southampton,2,0
EV01420,M00145,JO006,assist,46,2025-04-01,Everton,Southampton,2,0
EV01421,M00145,WY001,yellow_card,6,2025-04-01,Everton,Southampton,2,0
EV01422,M00145,JA009,assist,58,2025-04-01,Everton,Southampton,2,0
EV01423,M00145,CA002,yellow_card,1,2025-04-01,Everton,Southampton,2,0
EV01424,M00145,KA003,yellow_card,70,2025-04-01,Everton,Southampton,2,0
EV01425,M00145,JO006,substitution,43,2025-04-01,Everton,Southampton,2,0
EV01426,M00145,MI003,assist,60,2025-04-01,Everton,Southampton,2,0
EV01427,M00145,MI003,red_card,6,2025-04-01,Everton,Southampton,2,0
EV01428,M00145,CA003,red_card,73,2025-04-01,Everton,Southampton,2,0
EV01429,M00145,RI002,substitution,50,2025-04-01,Everton,Southampton,2,0
EV01430,M00145,GA002,yellow_card,54,2025-04-01,Everton,Southampton,2,0
EV01431,M00146,CO001,assist,71,2025-01-18,Chelsea,Southampton,1,4
EV01432,M00146,PE003,yellow_card,34,2025-01-18,Chelsea,Southampton,1,4
EV01433,M00146,MA003,red_card,48,2025-01-18,Chelsea,Southampton,1,4
EV01434,M00146,EN001,substitution,76,2025-01-18,Chelsea,Southampton,1,4
EV01435,M00146,HA002,goal,68,2025-01-18,Chelsea,Southampton,1,4
EV01436,M00146,BE002,assist,42,2025-01-18,Chelsea,Southampton,1,4
EV01437,M00146,MO003,substitution,5,2025-01-18,Chelsea,Southampton,1,4
EV01438,M00146,JA009,yellow_card,28,2025-01-18,Chelsea,Southampton,1,4
EV01439,M00146,CO001,assist,16,2025-01-18,Chelsea,Southampton,1,4
EV01440,M00146,YU001,assist,45,2025-01-18,Chelsea,Southampton,1,4
EV01441,M00146,JA009,red_card,14,2025-01-18,Chelsea,Southampton,1,4
EV01442,M00146,BE002,assist,49,2025-01-18,Chelsea,Southampton,1,4
EV01443,M00147,LE003,goal,71,2025-04-05,Fulham,Luton Town,4,0
EV01444,M00147,LE003,red_card,45,2025-04-05,Fulham,Luton Town,4,0
EV01445,M00147,BE003,goal,5,2025-04-05,Fulham,Luton Town,4,0
EV01446,M00147,TY001,red_card,58,2025-04-05,Fulham,Luton Town,4,0
EV01447,M00147,AN003,substitution,28,2025-04-05,Fulham,Luton Town,4,0
EV01448,M00147,AL002,red_card,19,2025-04-05,Fulham,Luton Town,4,0
EV01449,M00147,HA003,red_card,50,2025-04-05,Fulham,Luton Town,4,0
EV01450,M00147,VI004,goal,29,2025-04-05,Fulham,Luton Town,4,0
EV01451,M00147,RA001,substitution,2,2025-04-05,Fulham,Luton Town,4,0
EV01452,M00147,TA004,red_card,40,2025-04-05,Fulham,Luton Town,4,0
EV01453,M00147,AL002,substitution,69,2025-04-05,Fulham,Luton Town,4,0
EV01454,M00147,RO005,yellow_card,57,2025-04-05,Fulham,Luton Town,4,0
EV01455,M00148,DA003,substitution,45,2025-04-28,West Ham,Everton,3,4
EV01456,M00148,PE002,red_card,62,2025-04-28,West Ham,Everton,3,4
EV01457,M00148,AL003,goal,42,2025-04-28,West Ham,Everton,3,4
EV01458,M00148,AL004,goal,88,2025-04-28,West Ham,Everton,3,4
EV01459,M00148,MU002,red_card,57,2025-04-28,West Ham,Everton,3,4
EV01460,M00148,DA003,substitution,60,2025-04-28,West Ham,Everton,3,4
EV01461,M00148,CA002,yellow_card,76,2025-04-28,West Ham,Everton,3,4
EV01462,M00148,AL004,yellow_card,55,2025-04-28,West Ham,Everton,3,4
EV01463,M00148,DA004,yellow_card,12,2025-04-28,West Ham,Everton,3,4
EV01464,M00148,LU002,goal,8,2025-04-28,West Ham,Everton,3,4
EV01465,M00149,JO012,goal,51,2025-02-14,Tottenham,Wolverhampton,4,3
EV01466,M00149,SA001,red_card,46,2025-02-14,Tottenham,Wolverhampton,4,3
EV01467,M00149,DA002,yellow_card,60,2025-02-14,Tottenham,Wolverhampton,4,3
EV01468,M00149,MA004,assist,84,2025-02-14,Tottenham,Wolverhampton,4,3
EV01469,M00149,VI002,red_card,63,2025-02-14,Tottenham,Wolverhampton,4,3
EV01470,M00149,YO001,substitution,81,2025-02-14,Tottenham,Wolverhampton,4,3
EV01471,M00149,SO001,substitution,73,2025-02-14,Tottenham,Wolverhampton,4,3
EV01472,M00149,PI001,substitution,81,2025-02-14,Tottenham,Wolverhampton,4,3
EV01473,M00150,CA006,goal,10,2024-11-30,Luton Town,Manchester City,0,0
EV01474,M00150,JA012,substitution,73,2024-11-30,Luton Town,Manchester City,0,0
EV01475,M00150,PA005,goal,53,2024-11-30,Luton Town,Manchester City,0,0
EV01476,M00150,ER001,yellow_card,65,2024-11-30,Luton Town,Manchester City,0,0
EV01477,M00150,PH001,red_card,67,2024-11-30,Luton Town,Manchester City,0,0
EV01478,M00150,RY002,assist,85,2024-11-30,Luton Town,Manchester City,0,0
EV01479,M00150,RY002,substitution,20,2024-11-30,Luton Town,Manchester City,0,0
EV01480,M00150,CA006,substitution,17,2024-11-30,Luton Town,Manchester City,0,0
EV01481,M00150,VI004,substitution,70,2024-11-30,Luton Town,Manchester City,0,0
EV01482,M00150,LE003,yellow_card,21,2024-11-30,Luton Town,Manchester City,0,0
EV01483,M00150,TY001,goal,40,2024-11-30,Luton Town,Manchester City,0,0
EV01484,M00150,KC001,red_card,14,2024-11-30,Luton Town,Manchester City,0,0
EV01485,M00151,WA001,red_card,88,2024-12-11,Manchester United,Nottingham Forest,0,3
EV01486,M00151,AN002,yellow_card,48,2024-12-11,Manchester United,Nottingham Forest,0,3
EV01487,M00151,AR001,red_card,43,2024-12-11,Manchester United,Nottingham Forest,0,3
EV01488,M00151,JA002,goal,33,2024-12-11,Manchester United,Nottingham Forest,0,3
EV01489,M00151,WA001,assist,42,2024-12-11,Manchester United,Nottingham Forest,0,3
EV01490,M00151,DA001,yellow_card,36,2024-12-11,Manchester United,Nottingham Forest,0,3
EV01491,M00151,CR002,yellow_card,44,2024-12-11,Manchester United,Nottingham Forest,0,3
EV01492,M00151,JO005,goal,17,2024-12-11,Manchester United,Nottingham Forest,0,3
EV01493,M00151,WA001,red_card,35,2024-12-11,Manchester United,Nottingham Forest,0,3
EV01494,M00151,AW001,yellow_card,16,2024-12-11,Manchester United,Nottingham Forest,0,3
EV01495,M00151,NE001,assist,90,2024-12-11,Manchester United,Nottingham Forest,0,3
EV01496,M00152,BR002,assist,59,2025-02-20,West Ham,Tottenham,2,1
EV01497,M00152,EM003,yellow_card,8,2025-02-20,West Ham,Tottenham,2,1
EV01498,M00152,PI001,yellow_card,24,2025-02-20,West Ham,Tottenham,2,1
EV01499,M00152,MA004,goal,78,2025-02-20,West Ham,Tottenham,2,1
EV01500,M00152,VI002,yellow_card,73,2025-02-20,West Ham,Tottenham,2,1
EV01501,M00152,DE002,substitution,71,2025-02-20,West Ham,Tottenham,2,1
EV01502,M00152,PA004,red_card,39,2025-02-20,West Ham,Tottenham,2,1
EV01503,M00152,VI002,assist,10,2025-02-20,West Ham,Tottenham,2,1
EV01504,M00152,DA003,yellow_card,16,2025-02-20,West Ham,Tottenham,2,1
EV01505,M00152,DA003,substitution,68,2025-02-20,West Ham,Tottenham,2,1
EV01506,M00152,EM003,red_card,43,2025-02-20,West Ham,Tottenham,2,1
EV01507,M00153,CR002,red_card,61,2024-11-28,Nottingham Forest,Aston Villa,0,0
EV01508,M00153,MA007,yellow_card,35,2024-11-28,Nottingham Forest,Aston Villa,0,0
EV01509,M00153,MA007,yellow_card,47,2024-11-28,Nottingham Forest,Aston Villa,0,0
EV01510,M00153,MO004,yellow_card,30,2024-11-28,Nottingham Forest,Aston Villa,0,0
EV01511,M00153,JO005,substitution,41,2024-11-28,Nottingham Forest,Aston Villa,0,0
EV01512,M00153,MU001,substitution,73,2024-11-28,Nottingham Forest,Aston Villa,0,0
EV01513,M00153,AW001,substitution,51,2024-11-28,Nottingham Forest,Aston Villa,0,0
EV01514,M00153,BR003,red_card,81,2024-11-28,Nottingham Forest,Aston Villa,0,0
EV01515,M00154,JS001,assist,41,2025-03-30,Chelsea,Ipswich Town,1,1
EV01516,M00154,RE001,yellow_card,73,2025-03-30,Chelsea,Ipswich Town,1,1
EV01517,M00154,NI001,yellow_card,58,2025-03-30,Chelsea,Ipswich Town,1,1
EV01518,M00154,AL005,assist,6,2025-03-30,Chelsea,Ipswich Town,1,1
EV01519,M00154,NE002,assist,74,2025-03-30,Chelsea,Ipswich Town,1,1
EV01520,M00154,BE002,yellow_card,79,2025-03-30,Chelsea,Ipswich Town,1,1
EV01521,M00154,RE001,goal,49,2025-03-30,Chelsea,Ipswich Town,1,1
EV01522,M00154,RE001,yellow_card,84,2025-03-30,Chelsea,Ipswich Town,1,1
EV01523,M00154,MA003,yellow_card,60,2025-03-30,Chelsea,Ipswich Town,1,1
EV01524,M00155,AL002,substitution,20,2025-03-24,Fulham,Everton,4,2
EV01525,M00155,CA002,red_card,12,2025-03-24,Fulham,Everton,4,2
EV01526,M00155,MI003,yellow_card,59,2025-03-24,Fulham,Everton,4,2
EV01527,M00155,AN003,red_card,30,2025-03-24,Fulham,Everton,4,2
EV01528,M00155,RE002,assist,21,2025-03-24,Fulham,Everton,4,2
EV01529,M00155,HE001,goal,26,2025-03-24,Fulham,Everton,4,2
EV01530,M00155,RE002,red_card,10,2025-03-24,Fulham,Everton,4,2
EV01531,M00155,JO007,yellow_card,17,2025-03-24,Fulham,Everton,4,2
EV01532,M00155,BE003,yellow_card,47,2025-03-24,Fulham,Everton,4,2
EV01533,M00156,JA011,red_card,85,2024-11-15,Leicester City,Manchester United,0,4
EV01534,M00156,AN002,yellow_card,32,2024-11-15,Leicester City,Manchester United,0,4
EV01535,M00156,JO011,substitution,36,2024-11-15,Leicester City,Manchester United,0,4
EV01536,M00156,CA001,goal,74,2024-11-15,Leicester City,Manchester United,0,4
EV01537,M00156,HA001,assist,44,2024-11-15,Leicester City,Manchester United,0,4
EV01538,M00156,AR001,yellow_card,5,2024-11-15,Leicester City,Manchester United,0,4
EV01539,M00156,AR001,yellow_card,54,2024-11-15,Leicester City,Manchester United,0,4
EV01540,M00156,CA001,yellow_card,11,2024-11-15,Leicester City,Manchester United,0,4
EV01541,M00157,JA004,red_card,75,2025-05-25,Luton Town,Aston Villa,2,0
EV01542,M00157,JA004,assist,76,2025-05-25,Luton Town,Aston Villa,2,0
EV01543,M00157,LE001,red_card,61,2025-05-25,Luton Town,Aston Villa,2,0
EV01544,M00157,HA003,assist,32,2025-05-25,Luton Town,Aston Villa,2,0
EV01545,M00157,RO005,yellow_card,16,2025-05-25,Luton Town,Aston Villa,2,0
EV01546,M00157,VI004,substitution,53,2025-05-25,Luton Town,Aston Villa,2,0
EV01547,M00157,KO001,red_card,31,2025-05-25,Luton Town,Aston Villa,2,0
EV01548,M00157,TA004,red_card,59,2025-05-25,Luton Town,Aston Villa,2,0
EV01549,M00157,RO005,substitution,88,2025-05-25,Luton Town,Aston Villa,2,0
EV01550,M00157,JO004,red_card,22,2025-05-25,Luton Town,Aston Villa,2,0
EV01551,M00158,NI001,red_card,77,2024-12-07,Fulham,Chelsea,2,1
EV01552,M00158,BE002,red_card,21,2024-12-07,Fulham,Chelsea,2,1
EV01553,M00158,EN001,red_card,31,2024-12-07,Fulham,Chelsea,2,1
EV01554,M00158,RE002,yellow_card,28,2024-12-07,Fulham,Chelsea,2,1
EV01555,M00158,AN003,substitution,50,2024-12-07,Fulham,Chelsea,2,1
EV01556,M00158,GO001,substitution,45,2024-12-07,Fulham,Chelsea,2,1
EV01557,M00158,CO001,red_card,80,2024-12-07,Fulham,Chelsea,2,1
EV01558,M00158,LA001,red_card,88,2024-12-07,Fulham,Chelsea,2,1
EV01559,M00158,EN001,red_card,22,2024-12-07,Fulham,Chelsea,2,1
EV01560,M00158,MA008,substitution,43,2024-12-07,Fulham,Chelsea,2,1
EV01561,M00158,RE001,goal,58,2024-12-07,Fulham,Chelsea,2,1
EV01562,M00158,NI001,goal,89,2024-12-07,Fulham,Chelsea,2,1
EV01563,M00159,PA003,goal,70,2024-09-19,Brighton,Liverpool,1,1
EV01564,M00159,RO004,substitution,44,2024-09-19,Brighton,Liverpool,1,1
EV01565,M00159,AL001,red_card,63,2024-09-19,Brighton,Liverpool,1,1
EV01566,M00159,MO001,red_card,71,2024-09-19,Brighton,Liverpool,1,1
EV01567,M00159,WE001,substitution,50,2024-09-19,Brighton,Liverpool,1,1
EV01568,M00159,PA003,substitution,68,2024-09-19,Brighton,Liverpool,1,1
EV01569,M00159,PA003,assist,70,2024-09-19,Brighton,Liverpool,1,1
EV01570,M00159,TA003,red_card,4,2024-09-19,Brighton,Liverpool,1,1
EV01571,M00159,PE001,assist,77,2024-09-19,Brighton,Liverpool,1,1
EV01572,M00160,RO001,assist,60,2024-10-11,Manchester City,Brentford,4,1
EV01573,M00160,RI004,assist,50,2024-10-11,Manchester City,Brentford,4,1
EV01574,M00160,KO002,yellow_card,80,2024-10-11,Manchester City,Brentford,4,1
EV01575,M00160,PH001,yellow_card,30,2024-10-11,Manchester City,Brentford,4,1
EV01576,M00160,KA001,yellow_card,67,2024-10-11,Manchester City,Brentford,4,1
EV01577,M00160,KA001,assist,51,2024-10-11,Manchester City,Brentford,4,1
EV01578,M00160,JO001,substitution,76,2024-10-11,Manchester City,Brentford,4,1
EV01579,M00160,MA001,red_card,84,2024-10-11,Manchester City,Brentford,4,1
EV01580,M00161,TA004,substitution,49,2025-04-03,Luton Town,Chelsea,4,2
EV01581,M00161,PA005,red_card,47,2025-04-03,Luton Town,Chelsea,4,2
EV01582,M00161,RO002,red_card,88,2025-04-03,Luton Town,Chelsea,4,2
EV01583,M00161,SU001,yellow_card,47,2025-04-03,Luton Town,Chelsea,4,2
EV01584,M00161,NI001,red_card,15,2025-04-03,Luton Town,Chelsea,4,2
EV01585,M00161,JA012,substitution,40,2025-04-03,Luton Town,Chelsea,4,2
EV01586,M00161,TA004,assist,52,2025-04-03,Luton Town,Chelsea,4,2
EV01587,M00161,RO005,goal,47,2025-04-03,Luton Town,Chelsea,4,2
EV01588,M00161,RO002,assist,67,2025-04-03,Luton Town,Chelsea,4,2
EV01589,M00161,TA004,assist,90,2025-04-03,Luton Town,Chelsea,4,2
EV01590,M00161,JS001,red_card,22,2025-04-03,Luton Town,Chelsea,4,2
EV01591,M00161,NI001,assist,53,2025-04-03,Luton Town,Chelsea,4,2
EV01592,M00162,CA004,assist,22,2024-09-03,Ipswich Town,Brentford,0,0
EV01593,M00162,NE002,red_card,39,2024-09-03,Ipswich Town,Brentford,0,0
EV01594,M00162,NE002,yellow_card,43,2024-09-03,Ipswich Town,Brentford,0,0
EV01595,M00162,YO002,red_card,33,2024-09-03,Ipswich Town,Brentford,0,0
EV01596,M00162,RI004,goal,88,2024-09-03,Ipswich Town,Brentford,0,0
EV01597,M00162,TR002,substitution,40,2024-09-03,Ipswich Town,Brentford,0,0
EV01598,M00162,OL002,substitution,21,2024-09-03,Ipswich Town,Brentford,0,0
EV01599,M00162,YO002,yellow_card,45,2024-09-03,Ipswich Town,Brentford,0,0
EV01600,M00162,AL005,yellow_card,14,2024-09-03,Ipswich Town,Brentford,0,0
EV01601,M00162,TR002,goal,62,2024-09-03,Ipswich Town,Brentford,0,0
EV01602,M00162,KO002,yellow_card,70,2024-09-03,Ipswich Town,Brentford,0,0
EV01603,M00162,JA010,goal,33,2024-09-03,Ipswich Town,Brentford,0,0
EV01604,M00163,MU002,substitution,61,2024-09-05,West Ham,Newcastle,2,0
EV01605,M00163,MI002,assist,39,2024-09-05,West Ham,Newcastle,2,0
EV01606,M00163,PA004,red_card,22,2024-09-05,West Ham,Newcastle,2,0
EV01607,M00163,JO014,goal,59,2024-09-05,West Ham,Newcastle,2,0
EV01608,M00163,LU002,goal,68,2024-09-05,West Ham,Newcastle,2,0
EV01609,M00163,BR005,assist,26,2024-09-05,West Ham,Newcastle,2,0
EV01610,M00163,AL006,goal,53,2024-09-05,West Ham,Newcastle,2,0
EV01611,M00163,AL006,red_card,62,2024-09-05,West Ham,Newcastle,2,0
EV01612,M00163,JO015,goal,14,2024-09-05,West Ham,Newcastle,2,0
EV01613,M00164,ED001,yellow_card,33,2025-05-22,Manchester City,Leicester City,4,1
EV01614,M00164,KC001,substitution,79,2025-05-22,Manchester City,Leicester City,4,1
EV01615,M00164,JO001,assist,2,2025-05-22,Manchester City,Leicester City,4,1
EV01616,M00164,KC001,goal,30,2025-05-22,Manchester City,Leicester City,4,1
EV01617,M00164,DO003,yellow_card,87,2025-05-22,Manchester City,Leicester City,4,1
EV01618,M00164,KC001,goal,22,2025-05-22,Manchester City,Leicester City,4,1
EV01619,M00164,HU002,goal,34,2025-05-22,Manchester City,Leicester City,4,1
EV01620,M00164,DE003,yellow_card,17,2025-05-22,Manchester City,Leicester City,4,1
EV01621,M00164,ER001,assist,11,2025-05-22,Manchester City,Leicester City,4,1
EV01622,M00164,JU001,red_card,83,2025-05-22,Manchester City,Leicester City,4,1
EV01623,M00165,HU002,red_card,20,2024-08-23,Wolverhampton,Leicester City,2,3
EV01624,M00165,TR003,red_card,2,2024-08-23,Wolverhampton,Leicester City,2,3
EV01625,M00165,SA001,substitution,60,2024-08-23,Wolverhampton,Leicester City,2,3
EV01626,M00165,PO001,substitution,58,2024-08-23,Wolverhampton,Leicester City,2,3
EV01627,M00165,SA001,goal,42,2024-08-23,Wolverhampton,Leicester City,2,3
EV01628,M00165,RA003,goal,20,2024-08-23,Wolverhampton,Leicester City,2,3
EV01629,M00165,HU002,red_card,23,2024-08-23,Wolverhampton,Leicester City,2,3
EV01630,M00165,JO013,red_card,61,2024-08-23,Wolverhampton,Leicester City,2,3
EV01631,M00165,SA001,substitution,75,2024-08-23,Wolverhampton,Leicester City,2,3
EV01632,M00165,TR003,yellow_card,22,2024-08-23,Wolverhampton,Leicester City,2,3
EV01633,M00166,PE002,red_card,67,2025-03-16,Everton,Brentford,0,0
EV01634,M00166,RA002,assist,79,2025-03-16,Everton,Brentford,0,0
EV01635,M00166,DA005,assist,10,2025-03-16,Everton,Brentford,0,0
EV01636,M00166,JA008,goal,29,2025-03-16,Everton,Brentford,0,0
EV01637,M00166,YO002,red_card,51,2025-03-16,Everton,Brentford,0,0
EV01638,M00166,NI002,substitution,17,2025-03-16,Everton,Brentford,0,0
EV01639,M00166,NI002,assist,62,2025-03-16,Everton,Brentford,0,0
EV01640,M00166,JO007,yellow_card,29,2025-03-16,Everton,Brentford,0,0
EV01641,M00166,RI002,substitution,9,2025-03-16,Everton,Brentford,0,0
EV01642,M00167,YO002,goal,32,2025-04-27,Brentford,Bournemouth,0,1
